file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-api/src/main/java/org/apache/james/rrt/lib/Mapping.java,org.apache.james.rrt.lib.Mapping$Type,enum,9,9,0,9,6,1,0,11,0,0.6666666,0.73333335,1.0,6,1,5,0,0,1,6,0,0,0,5,0,0,5,0,0,5,0,2,37,5,0,0,0,0,8,0,5,0,6,0,0,0,1,85,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/main/java/org/apache/james/mailbox/model/FetchGroup.java,org.apache.james.mailbox.model.FetchGroup,class,7,11,4,7,11,2,0,20,3,0.8833334,0.41666666,0.41666666,10,0,7,1,1,1,9,0,2,0,6,5,5,1,0,0,6,0,12,45,9,0,0,0,0,1,0,8,1,10,1,0,1,3,88,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/test/java/org/apache/james/protocols/smtp/core/fastfail/DNSRBLHandlerTest.java,org.apache.james.protocols.smtp.core.fastfail.DNSRBLHandlerTest$Anonymous1,anonymous,0,0,0,0,7,1,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,1,0,0,7,0,1,1,1,1,0,0,0,25,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-core/src/main/java/org/apache/james/webadmin/utils/JsonExtractor.java,org.apache.james.webadmin.utils.JsonExtractor,class,5,10,5,5,4,1,0,5,0,0.16666667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,20,1,0,0,1,0,0,0,2,0,2,1,0,0,0,21,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/test/java/org/apache/james/protocols/smtp/core/fastfail/DNSRBLHandlerTest.java,org.apache.james.protocols.smtp.core.fastfail.DNSRBLHandlerTest$Anonymous2,anonymous,4,4,0,4,12,1,0,6,24,0.61111116,0.16666667,0.16666667,9,0,9,0,0,0,9,0,0,0,2,0,0,0,0,2,0,0,0,49,12,0,3,0,0,3,2,2,0,2,1,0,0,0,29,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/test/java/org/apache/james/webadmin/routes/RegexMappingRoutesTest.java,org.apache.james.webadmin.routes.RegexMappingRoutesTest,class,9,9,0,9,19,1,0,28,97,0.71052635,0.21637426,0.2631579,19,0,0,0,0,19,19,0,0,0,2,0,0,2,0,0,0,0,4,87,0,0,0,0,0,78,0,12,3,11,0,0,0,0,76,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/event-bus/api/src/test/java/org/apache/james/events/EventBusTestFixture.java,org.apache.james.events.EventBusTestFixture$UnsupportedEvent,innerclass,4,4,0,4,7,1,0,2,0,0.33333334,0.6,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,3,27,6,0,0,0,0,0,0,3,0,3,1,0,0,0,16,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/store/src/main/java/org/apache/james/mailbox/store/event/EventFactory.java,org.apache.james.mailbox.store.event.EventFactory$RequireQuotaSizeValue,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-ldap/src/main/java/org/apache/james/user/ldap/ReadOnlyLDAPUsersDAO.java,org.apache.james.user.ldap.ReadOnlyLDAPUsersDAO$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-dropwizard-metrics/src/main/java/org/apache/james/webadmin/dropwizard/MetricsRoutes.java,org.apache.james.webadmin.dropwizard.MetricsRoutes,class,11,13,2,11,5,1,0,21,6,0.6,0.33333334,0.33333334,5,0,4,1,0,0,4,0,0,0,2,1,1,1,0,0,2,0,2,29,3,0,0,1,0,2,0,7,0,8,1,0,0,1,55,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mail-over-web/src/main/java/org/apache/james/webadmin/routes/TransferEmailRoutes.java,org.apache.james.webadmin.routes.TransferEmailRoutes,class,10,12,2,10,6,1,0,13,2,0.5,0.4,0.6,5,0,4,0,0,1,5,0,0,0,2,1,1,1,0,0,1,0,0,32,2,0,0,1,0,2,1,4,0,6,1,0,0,1,41,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/indexer/src/main/java/org/apache/mailbox/tools/indexer/ReIndexingContext.java,org.apache.mailbox.tools.indexer.ReIndexingContext,class,4,13,9,4,7,1,0,4,1,0.5714286,0.47619048,1.0,7,0,0,0,0,7,7,0,0,0,4,0,0,4,0,0,4,0,0,31,3,0,0,0,0,0,2,4,0,4,0,0,0,0,26,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/event/json/src/test/java/org/apache/james/event/json/dtos/MessageMetaDataTest.java,org.apache.james.event.json.dtos.MessageMetaDataTest$ModSeqTest,innerclass,2,2,0,2,2,1,0,6,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,20,0,0,2,0,0,0,0,2,14,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/store/src/test/java/org/apache/james/mailbox/store/mail/model/MessageIdMapperTest.java,org.apache.james.mailbox.store.mail.model.MessageIdMapperTest,class,29,35,6,29,63,1,5,94,0,0.6947004,0.9310345,0.93278784,62,0,2,3,3,54,59,2,0,0,14,4,0,6,8,0,4,0,16,623,2,0,0,0,1,19,53,129,7,134,2,0,1,4,173,1025,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mpt/impl/imap-mailbox/lucenesearch/src/test/java/org/apache/james/mpt/imapmailbox/lucenesearch/LuceneSecurityTest.java,org.apache.james.mpt.imapmailbox.lucenesearch.LuceneSecurityTest,class,6,6,0,6,3,2,0,3,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/api/src/test/java/org/apache/james/protocols/api/AbstractProtocolTransportTest.java,org.apache.james.protocols.api.AbstractProtocolTransportTest$Anonymous1,anonymous,3,3,0,3,14,1,0,2,91,0.0,0.0,0.0,14,0,11,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/jpa/src/main/java/org/apache/james/mailbox/jpa/quota/model/MaxGlobalMessageCount.java,org.apache.james.mailbox.jpa.quota.model.MaxGlobalMessageCount,class,4,6,2,4,4,1,0,0,0,0.5833333,0.5,0.5,4,0,4,0,0,0,4,0,0,0,3,1,1,2,0,0,1,0,0,17,1,0,0,0,0,5,0,5,0,3,0,0,0,0,23,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/pop3/src/main/java/org/apache/james/protocols/pop3/POP3Configuration.java,org.apache.james.protocols.pop3.POP3Configuration,class,1,3,2,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/base/src/test/java/org/apache/mailet/base/Converter7BitTest.java,org.apache.mailet.base.Converter7BitTest$When7BitMail,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/metrics/metrics-logger/src/main/java/org/apache/james/metrics/logger/DefaultMetricFactory.java,org.apache.james.metrics.logger.DefaultMetricFactory,class,9,11,2,9,4,1,0,5,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,15,4,0,0,0,0,0,0,1,0,4,0,0,0,5,30,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/standard/src/test/java/org/apache/james/transport/matchers/HasHeaderTest.java,org.apache.james.transport.matchers.HasHeaderTest,class,15,15,0,15,17,1,0,30,0,0.39215687,1.0,1.0,17,0,17,0,0,0,17,0,0,0,6,4,0,6,0,0,4,0,43,95,0,0,0,0,0,55,0,17,11,17,0,0,0,0,75,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/core/src/test/java/org/apache/james/server/core/MailHeadersTest.java,org.apache.james.server.core.MailHeadersTest,class,2,2,0,2,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,0,2,1,2,0,0,0,0,15,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/amqp/src/test/java/org/apache/james/transport/mailets/AmqpForwardAttributeTest.java,org.apache.james.transport.mailets.AmqpForwardAttributeTest,class,15,15,0,15,9,1,0,25,0,0.50793654,1.0,1.0,9,0,2,0,0,7,9,0,0,0,7,4,0,7,0,0,4,0,10,65,0,0,0,0,0,25,1,14,0,14,0,0,1,5,76,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox-deleted-message-vault/src/test/java/org/apache/james/webadmin/vault/routes/WebAdminDeletedMessagesVaultDeleteTaskSerializationTest.java,org.apache.james.webadmin.vault.routes.WebAdminDeletedMessagesVaultDeleteTaskSerializationTest,class,7,7,0,7,1,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,1,0,5,0,0,5,0,2,10,0,0,0,0,0,4,0,5,1,5,0,0,0,0,32,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-jpa/src/main/java/org/apache/james/mailrepository/jpa/MimeMessageJPASource.java,org.apache.james.mailrepository.jpa.MimeMessageJPASource,class,3,4,1,3,4,1,0,1,0,0.41666666,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,1,0,3,1,3,0,0,0,0,21,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/standard/src/main/java/org/apache/james/transport/matchers/SizeGreaterThan.java,org.apache.james.transport.matchers.SizeGreaterThan,class,4,5,1,4,8,2,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3,39,2,0,1,1,0,5,9,8,5,2,2,0,0,0,52,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/jpa/src/main/java/org/apache/james/mailbox/jpa/user/JPASubscriptionMapper.java,org.apache.james.mailbox.jpa.user.JPASubscriptionMapper,class,10,12,2,10,20,3,0,22,15,0.0,0.0,0.0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,0,4,0,5,0,6,0,6,3,0,0,0,39,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/api/message/FetchData.java,org.apache.james.imap.api.message.FetchData$Item,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/test/java/org/apache/james/imap/encode/QuotaResponseEncoderTest.java,org.apache.james.imap.encode.QuotaResponseEncoderTest,class,6,6,0,6,2,1,0,12,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,8,10,2,10,0,0,0,0,37,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/protocols-imap4/src/main/java/org/apache/james/imapserver/netty/ImapLineHandlerAdapter.java,org.apache.james.imapserver.netty.ImapLineHandlerAdapter,class,7,8,1,7,2,2,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,15,0,0,0,0,0,0,0,4,0,4,0,0,0,0,27,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/test/java/org/apache/james/mailbox/MailboxManagerTest.java,org.apache.james.mailbox.MailboxManagerTest$SearchTests,innerclass,22,22,0,22,19,1,0,56,171,0.0,0.0,0.0,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,82,216,0,0,0,0,0,17,6,106,0,93,0,0,0,0,100,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/jpa-migrator/src/main/java/org/apache/james/mailbox/tools/jpa/migrator/command/IMAP168JpaMigrateCommand.java,org.apache.james.mailbox.tools.jpa.migrator.command.IMAP168JpaMigrateCommand$MailboxPath,innerclass,0,0,0,0,4,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,26,1,0,0,0,0,11,5,9,3,6,1,0,0,0,20,10,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/test/java/org/apache/james/mailbox/MailboxManagerTest.java,org.apache.james.mailbox.MailboxManagerTest$MailboxCreationTests,innerclass,9,9,0,9,7,1,0,21,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,0,0,5,0,19,0,12,0,0,0,2,50,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/queue/queue-rabbitmq/src/main/java/org/apache/james/queue/rabbitmq/view/cassandra/CassandraMailQueueMailStore.java,org.apache.james.queue.rabbitmq.view.cassandra.CassandraMailQueueMailStore,class,15,19,4,15,7,1,0,22,7,0.65714294,0.6666667,1.0,7,0,0,3,0,4,4,0,0,0,5,0,0,5,0,0,5,0,4,36,6,0,0,0,0,0,0,9,2,10,0,0,0,1,39,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/main/java/org/apache/james/webadmin/dto/VacationDTO.java,org.apache.james.webadmin.dto.VacationDTO,class,4,7,3,4,11,1,0,10,0,0.5,0.3611111,0.7777778,10,1,9,1,0,0,9,0,2,0,6,0,0,6,0,0,6,0,8,48,10,0,0,0,0,6,0,7,0,7,1,0,0,0,27,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/common/src/main/java/org/apache/james/CoreDataModule.java,org.apache.james.CoreDataModule,class,15,19,4,15,3,2,0,6,3,0.0,0.0,0.0,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,1,0,1,0,1,0,0,0,0,23,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/indexer/src/main/java/org/apache/mailbox/tools/indexer/SingleMessageReindexingTaskDTO.java,org.apache.mailbox.tools.indexer.SingleMessageReindexingTaskDTO,class,6,9,3,6,6,1,0,11,1,0.5,0.1,0.1,6,2,5,1,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,25,5,0,0,0,0,3,0,3,0,3,0,0,0,0,18,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/test/java/org/apache/james/imap/decode/parser/SearchCommandParserTopLevelAndTest.java,org.apache.james.imap.decode.parser.SearchCommandParserTopLevelAndTest$Input,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,25,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/encode/QuotaResponseEncoder.java,org.apache.james.imap.encode.QuotaResponseEncoder,class,5,8,3,5,7,1,0,14,6,0.0,0.0,0.0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,1,0,0,1,2,2,2,2,1,0,0,0,20,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap/src/test/java/org/apache/james/jmap/JMAPServerTest.java,org.apache.james.jmap.JMAPServerTest$CorsRouteVersioningTest,innerclass,7,7,0,7,3,1,0,17,1,0.33333334,0.33333334,0.33333334,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,16,0,0,0,0,0,18,2,3,0,2,0,0,0,0,35,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/plugin/quota-mailing-cassandra/src/main/java/org/apache/james/mailbox/quota/cassandra/dto/HistoryEvolutionDTO.java,org.apache.james.mailbox.quota.cassandra.dto.HistoryEvolutionDTO,class,8,11,3,8,8,1,0,15,0,0.42857143,0.42857143,0.71428573,7,1,7,0,0,0,7,0,0,0,4,0,0,4,0,0,4,0,1,32,6,0,1,0,0,5,1,5,0,6,0,0,0,1,28,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/json/src/test/java/org/apache/james/dto/NestedType.java,org.apache.james.dto.NestedType,interface,0,9,9,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/event/json/src/test/java/org/apache/james/event/json/MailboxDeletionSerializationTest.java,org.apache.james.event.json.MailboxDeletionSerializationTest$DeserializationErrors,innerclass,2,2,0,2,8,1,0,4,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,116,0,0,8,0,0,0,0,8,25,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/cassandra/src/test/java/org/apache/james/mailbox/cassandra/mail/task/RecomputeMailboxCountersTaskSerializationTest.java,org.apache.james.mailbox.cassandra.mail.task.RecomputeMailboxCountersTaskSerializationTest,class,7,7,0,7,4,1,0,16,0,0.725,0.5,0.5,4,0,0,0,0,4,4,0,0,0,10,10,0,10,0,0,10,0,7,25,0,0,0,0,0,17,1,11,3,11,0,0,0,0,55,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/jpa-migrator/src/main/java/org/apache/james/mailbox/tools/jpa/migrator/command/IMAP180JpaMigrateCommand.java,org.apache.james.mailbox.tools.jpa.migrator.command.IMAP180JpaMigrateCommand,class,7,8,1,7,5,1,0,15,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,78,0,2,0,0,0,28,14,22,6,22,1,0,0,0,77,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/queue/queue-rabbitmq/src/test/java/org/apache/james/queue/rabbitmq/RabbitMQMailQueueTest.java,org.apache.james.queue.rabbitmq.RabbitMQMailQueueTest$MailQueueSizeMetricsDisabled,innerclass,14,14,0,14,2,1,0,15,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,1,2,0,2,0,0,0,0,31,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mpt/impl/imap-mailbox/lucenesearch/src/test/java/org/apache/james/mpt/imapmailbox/lucenesearch/LuceneListingTest.java,org.apache.james.mpt.imapmailbox.lucenesearch.LuceneListingTest,class,6,6,0,6,3,2,0,3,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/queue/queue-api/src/main/java/org/apache/james/queue/api/ManageableMailQueue.java,org.apache.james.queue.api.ManageableMailQueue,interface,6,29,23,6,6,1,0,1,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,4,0,77,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/third-party/linshare/src/test/java/org/apache/james/linshare/Linshare.java,org.apache.james.linshare.Linshare,class,7,14,7,7,13,1,0,39,8,0.7412587,0.61904764,0.71428573,13,0,7,6,0,0,7,0,0,0,11,4,0,11,0,0,10,0,3,68,10,0,0,0,0,89,6,11,8,16,0,0,0,5,71,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/event-bus/api/src/test/java/org/apache/james/events/EventBusContract.java,org.apache.james.events.EventBusContract$MultipleEventBusContract,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/indexer/src/main/java/org/apache/mailbox/tools/indexer/UserReindexingTask.java,org.apache.mailbox.tools.indexer.UserReindexingTask$AdditionalInformation,innerclass,5,5,0,5,2,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-rfc-8621-integration-tests/memory-jmap-rfc-8621-integration-tests/src/test/java/org/apache/james/jmap/rfc8621/memory/MemorySessionRouteTest.java,org.apache.james.jmap.rfc8621.memory.MemorySessionRouteTest,class,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/store/src/main/java/org/apache/james/mailbox/store/SessionProviderImpl.java,org.apache.james.mailbox.store.SessionProviderImpl,class,13,20,7,13,8,1,0,7,24,0.7916667,0.0,0.0,8,0,4,4,0,0,4,0,0,0,3,0,0,3,0,0,3,0,1,74,7,0,0,0,0,0,0,3,0,3,0,2,0,0,43,1,0
